circle_id,start_idx,end_idx,start_time,end_time,duration_s,arc_deg,turn_rate_deg_s,radius_m_est,lat_mid,lon_mid,cluster_id
159,5692,5698,2020-11-08 07:40:05,2020-11-08 07:40:23,18.0,300.0,-16.666666666666668,79.2601309063012,-31.28275,119.22888333333333,67
160,5698,5745,2020-11-08 07:40:23,2020-11-08 07:42:44,141.0,300.0,2.127659574468085,1133.6291886622853,-31.2843,119.20253333333334,68
161,5745,5890,2020-11-08 07:42:44,2020-11-08 07:49:59,435.0,300.0,-0.6896551724137931,3808.3832354436413,-31.270666666666667,119.05705,69
162,5890,5901,2020-11-08 07:49:59,2020-11-08 07:50:32,33.0,300.0,-9.090909090909092,78.4768172826454,-31.30865,118.96678333333334,70
163,5901,5916,2020-11-08 07:50:32,2020-11-08 07:51:17,45.0,300.0,-6.666666666666667,156.12976326529545,-31.312266666666666,118.97,70
164,5916,5921,2020-11-08 07:51:17,2020-11-08 07:51:32,15.0,300.0,20.0,62.01023668595478,-31.3115,118.974,70
165,5921,5950,2020-11-08 07:51:32,2020-11-08 07:52:59,87.0,300.0,-3.4482758620689653,270.92618286339575,-31.30705,118.96641666666666,70
166,5950,5962,2020-11-08 07:52:59,2020-11-08 07:53:35,36.0,300.0,8.333333333333334,44.47499733462116,-31.305983333333334,118.95943333333334,70
167,5962,5973,2020-11-08 07:53:35,2020-11-08 07:54:08,33.0,300.0,-9.090909090909092,95.1360162326819,-31.304566666666666,118.96238333333334,70
168,5973,5995,2020-11-08 07:54:08,2020-11-08 07:55:14,66.0,300.0,-4.545454545454546,85.33377231870449,-31.306466666666665,118.96345,70
169,5995,6005,2020-11-08 07:55:14,2020-11-08 07:55:44,30.0,300.0,-10.0,29.133362541948067,-31.308666666666667,118.96618333333333,70
170,6005,6018,2020-11-08 07:55:44,2020-11-08 07:56:23,39.0,300.0,7.6923076923076925,55.356185842289555,-31.309233333333335,118.96456666666667,70
171,6018,6030,2020-11-08 07:56:23,2020-11-08 07:56:59,36.0,300.0,-8.333333333333334,98.73171185418802,-31.308633333333333,118.96946666666666,70
172,6030,6052,2020-11-08 07:56:59,2020-11-08 07:58:05,66.0,300.0,-4.545454545454546,49.976227071881844,-31.309833333333334,118.97133333333333,70
173,6052,6057,2020-11-08 07:58:05,2020-11-08 07:58:20,15.0,300.0,20.0,49.03451914870374,-31.313533333333332,118.97415,70
174,6057,6063,2020-11-08 07:58:20,2020-11-08 07:58:38,18.0,300.0,-16.666666666666668,60.322712552795785,-31.314066666666665,118.97248333333333,70
175,6063,6296,2020-11-08 07:58:38,2020-11-08 08:10:17,699.0,300.0,0.4291845493562232,5257.977742102505,-31.37345,118.81918333333333,71
