circle_id,start_idx,end_idx,start_time,end_time,duration_s,arc_deg,turn_rate_deg_s,radius_m_est,lat_mid,lon_mid,cluster_id
100,3135,3278,1970-01-01 05:13:20,1970-01-01 05:20:29,429.0,300.0,0.6993006993006993,3801.1670709346936,-33.06438333333333,117.8421,39
101,3278,3327,1970-01-01 05:20:29,1970-01-01 05:22:56,147.0,300.0,-2.0408163265306123,896.2543569951251,-32.950316666666666,117.86316666666667,40
102,3327,3332,1970-01-01 05:22:56,1970-01-01 05:23:11,15.0,300.0,20.0,42.561060826729076,-32.933733333333336,117.84743333333333,41
103,3332,3349,1970-01-01 05:23:11,1970-01-01 05:24:02,51.0,300.0,-5.882352941176471,92.64701300495143,-32.93586666666667,117.84621666666666,41
104,3349,3354,1970-01-01 05:24:02,1970-01-01 05:24:17,15.0,300.0,20.0,32.07977151739509,-32.936683333333335,117.85053333333333,41
105,3354,3376,1970-01-01 05:24:17,1970-01-01 05:25:23,66.0,300.0,4.545454545454546,79.42062183975118,-32.9397,117.85163333333334,41
106,3376,3400,1970-01-01 05:25:23,1970-01-01 05:26:35,72.0,300.0,-4.166666666666667,511.94270424791256,-32.93618333333333,117.85993333333333,41
107,3400,3405,1970-01-01 05:26:35,1970-01-01 05:26:50,15.0,300.0,20.0,38.80750097044666,-32.9232,117.87388333333334,42
108,3405,3423,1970-01-01 05:26:50,1970-01-01 05:27:44,54.0,300.0,-5.555555555555555,133.2515311573441,-32.927416666666666,117.87558333333334,42
109,3423,3428,1970-01-01 05:27:44,1970-01-01 05:27:59,15.0,300.0,20.0,27.182334169623378,-32.92726666666667,117.87931666666667,42
110,3428,3446,1970-01-01 05:27:59,1970-01-01 05:28:53,54.0,300.0,-5.555555555555555,129.3704903126411,-32.93118333333334,117.87981666666667,42
111,3446,3451,1970-01-01 05:28:53,1970-01-01 05:29:08,15.0,300.0,20.0,35.02466493245827,-32.93195,117.88455,42
112,3451,3483,1970-01-01 05:29:08,1970-01-01 05:30:44,96.0,300.0,-3.125,731.7802667202872,-32.92791666666667,117.89513333333333,42
113,3483,3647,1970-01-01 05:30:44,1970-01-01 05:38:56,492.0,300.0,0.6097560975609756,5455.032865399762,-32.80238333333333,118.01236666666667,43
114,3647,3732,1970-01-01 05:38:56,1970-01-01 05:43:11,255.0,300.0,-1.1764705882352942,2297.977169388885,-32.6484,118.12893333333334,44
115,3732,3922,1970-01-01 05:43:11,1970-01-01 05:52:41,570.0,300.0,-0.5263157894736842,4188.401170469028,-32.540033333333334,118.20776666666667,45
116,3922,3941,1970-01-01 05:52:41,1970-01-01 05:53:38,57.0,300.0,-5.2631578947368425,227.49695273313196,-32.4582,118.27493333333334,46
117,3941,3959,1970-01-01 05:53:38,1970-01-01 05:54:32,54.0,300.0,5.555555555555555,346.4417652347722,-32.453133333333334,118.30176666666667,47
118,3959,4034,1970-01-01 05:54:32,1970-01-01 05:58:17,225.0,300.0,-1.3333333333333333,460.15387798652216,-32.44291666666667,118.32818333333333,48
119,4034,4044,1970-01-01 05:58:17,1970-01-01 05:58:47,30.0,300.0,10.0,15.647287011243726,-32.4407,118.32323333333333,48
120,4044,4067,1970-01-01 05:58:47,1970-01-01 05:59:56,69.0,300.0,4.3478260869565215,136.48398274658308,-32.44226666666667,118.32788333333333,48
121,4067,4101,1970-01-01 05:59:56,1970-01-01 06:01:38,102.0,300.0,-2.9411764705882355,366.7598471258305,-32.44255,118.33456666666666,48
122,4101,4177,1970-01-01 06:01:38,1970-01-01 06:05:26,228.0,300.0,-1.3157894736842106,1590.6658663287774,-32.408483333333336,118.34315,49
123,4177,4212,1970-01-01 06:05:26,1970-01-01 06:07:11,105.0,300.0,2.857142857142857,241.22378678170864,-32.36315,118.34216666666667,50
124,4212,4294,1970-01-01 06:07:11,1970-01-01 06:11:17,246.0,300.0,1.2195121951219512,1733.9026577948866,-32.324866666666665,118.38588333333334,51
125,4294,4306,1970-01-01 06:11:17,1970-01-01 06:11:53,36.0,300.0,8.333333333333334,35.49669385148086,-32.30605,118.41353333333333,52
126,4306,4313,1970-01-01 06:11:53,1970-01-01 06:12:14,21.0,300.0,-14.285714285714286,52.68446972946248,-32.30956666666667,118.41125,52
127,4313,4506,1970-01-01 06:12:14,1970-01-01 06:21:53,579.0,300.0,-0.5181347150259067,5546.094738372219,-32.20106666666667,118.51145,53
128,4506,4518,1970-01-01 06:21:53,1970-01-01 06:22:29,36.0,300.0,8.333333333333334,32.44183847766151,-32.0986,118.59595,54
129,4518,4524,1970-01-01 06:22:29,1970-01-01 06:22:47,18.0,300.0,-16.666666666666668,68.89880785391568,-32.10091666666667,118.59733333333334,54
130,4524,4529,1970-01-01 06:22:47,1970-01-01 06:23:02,15.0,300.0,20.0,59.594150215984264,-32.10095,118.60131666666666,54
131,4529,4754,1970-01-01 06:23:02,1970-01-01 06:34:17,675.0,300.0,-0.4444444444444444,5605.884111891634,-32.00196666666667,118.654,55
132,4754,4772,1970-01-01 06:34:17,1970-01-01 06:35:11,54.0,300.0,5.555555555555555,519.3758533357088,-31.868583333333333,118.7745,56
133,4772,4783,1970-01-01 06:35:11,1970-01-01 06:35:44,33.0,300.0,-9.090909090909092,344.9152519301763,-31.847783333333332,118.77526666666667,57
134,4783,4821,1970-01-01 06:35:44,1970-01-01 06:37:38,114.0,300.0,2.6315789473684212,1143.3512039845402,-31.811433333333333,118.78666666666666,58
135,4821,4829,1970-01-01 06:37:38,1970-01-01 06:38:02,24.0,300.0,-12.5,66.20286884922173,-31.79245,118.80375,59
136,4829,4841,1970-01-01 06:38:02,1970-01-01 06:38:38,36.0,300.0,8.333333333333334,97.10589080296157,-31.796383333333335,118.81393333333334,59
137,4841,4844,1970-01-01 06:38:38,1970-01-01 06:38:47,9.0,300.0,-33.333333333333336,59.490280102457056,-31.79555,118.81101666666666,59
138,4844,4964,1970-01-01 06:38:47,1970-01-01 06:44:47,360.0,300.0,0.8333333333333334,3263.4833278058113,-31.7333,118.89211666666667,60
139,4964,4969,1970-01-01 06:44:47,1970-01-01 06:45:02,15.0,300.0,-20.0,67.6367848317877,-31.6902,118.94416666666666,61
140,4969,5009,1970-01-01 06:45:02,1970-01-01 06:47:02,120.0,300.0,2.5,1073.24306610771,-31.6824,118.97703333333334,62
141,5009,5015,1970-01-01 06:47:02,1970-01-01 06:47:20,18.0,300.0,-16.666666666666668,72.4265197318161,-31.678466666666665,119.00151666666666,63
142,5015,5037,1970-01-01 06:47:20,1970-01-01 06:48:26,66.0,300.0,-4.545454545454546,103.40160819248588,-31.67895,119.0064,63
143,5037,5061,1970-01-01 06:48:26,1970-01-01 06:49:38,72.0,300.0,-4.166666666666667,143.82258887329687,-31.681683333333332,119.01135,63
144,5061,5083,1970-01-01 06:49:38,1970-01-01 06:50:44,66.0,300.0,-4.545454545454546,68.21006846783754,-31.684633333333334,119.019,63
145,5083,5089,1970-01-01 06:50:44,1970-01-01 06:51:02,18.0,300.0,16.666666666666668,47.9945425378415,-31.686733333333333,119.02335,63
146,5089,5095,1970-01-01 06:51:02,1970-01-01 06:51:20,18.0,300.0,-16.666666666666668,74.54491015236353,-31.688066666666668,119.02296666666666,63
147,5095,5172,1970-01-01 06:51:20,1970-01-01 06:55:11,231.0,300.0,-1.2987012987012987,1618.7577301879455,-31.666166666666665,119.03965,64
148,5172,5215,1970-01-01 06:55:11,1970-01-01 06:57:20,129.0,300.0,-2.3255813953488373,850.6248157660433,-31.58135,119.04908333333333,65
149,5215,5234,1970-01-01 06:57:20,1970-01-01 06:58:17,57.0,300.0,-5.2631578947368425,194.20321467414954,-31.568416666666668,119.0452,65
150,5234,5251,1970-01-01 06:58:17,1970-01-01 06:59:08,51.0,300.0,-5.882352941176471,178.8034034150824,-31.560916666666667,119.04923333333333,65
151,5251,5451,1970-01-01 06:59:08,1970-01-01 07:09:08,600.0,300.0,0.5,5665.274547006724,-31.454383333333332,119.17413333333333,66
152,5451,5456,1970-01-01 07:09:08,1970-01-01 07:09:23,15.0,300.0,-20.0,83.21923233980898,-31.363533333333333,119.25873333333334,67
153,5456,5509,1970-01-01 07:09:23,1970-01-01 07:12:02,159.0,300.0,1.8867924528301887,1619.7554996200436,-31.335266666666666,119.29396666666666,68
154,5509,5569,1970-01-01 07:12:02,1970-01-01 07:15:02,180.0,300.0,-1.6666666666666667,1570.8909875991799,-31.27545,119.34615,69
155,5569,5587,1970-01-01 07:15:02,1970-01-01 07:15:56,54.0,300.0,-5.555555555555555,123.17049366694846,-31.250983333333334,119.37166666666667,70
156,5587,5595,1970-01-01 07:15:56,1970-01-01 07:16:20,24.0,300.0,12.5,137.77509782848867,-31.24951666666667,119.38438333333333,70
157,5595,5617,1970-01-01 07:16:20,1970-01-01 07:17:26,66.0,300.0,4.545454545454546,56.16865903082134,-31.249316666666665,119.38435,70
158,5617,5622,1970-01-01 07:17:26,1970-01-01 07:17:41,15.0,300.0,-20.0,43.21937343240052,-31.2481,119.38501666666667,70
159,5622,5627,1970-01-01 07:17:41,1970-01-01 07:17:56,15.0,300.0,20.0,29.47185754232686,-31.248383333333333,119.38775,70
160,5627,5648,1970-01-01 07:17:56,1970-01-01 07:18:59,63.0,300.0,4.761904761904762,37.16414577211285,-31.25026666666667,119.38813333333333,70
161,5648,5670,1970-01-01 07:18:59,1970-01-01 07:20:05,66.0,300.0,4.545454545454546,53.56139978863283,-31.25125,119.38978333333333,70
162,5670,5680,1970-01-01 07:20:05,1970-01-01 07:20:35,30.0,300.0,10.0,42.98758913050414,-31.251683333333332,119.39161666666666,70
163,5680,5702,1970-01-01 07:20:35,1970-01-01 07:21:41,66.0,300.0,4.545454545454546,58.650232005546314,-31.251583333333333,119.39375,70
164,5702,5708,1970-01-01 07:21:41,1970-01-01 07:21:59,18.0,300.0,-16.666666666666668,65.0135571208847,-31.252883333333333,119.3936,70
165,5708,5728,1970-01-01 07:21:59,1970-01-01 07:22:59,60.0,300.0,5.0,108.519190894989,-31.25123333333333,119.39531666666667,70
166,5728,5735,1970-01-01 07:22:59,1970-01-01 07:23:20,21.0,300.0,-14.285714285714286,66.55875145643225,-31.254166666666666,119.39878333333333,70
167,5735,5740,1970-01-01 07:23:20,1970-01-01 07:23:35,15.0,300.0,20.0,40.9360948469585,-31.255183333333335,119.40226666666666,70
168,5740,5763,1970-01-01 07:23:35,1970-01-01 07:24:44,69.0,300.0,4.3478260869565215,82.77895502214443,-31.258033333333334,119.40255,70
169,5763,5769,1970-01-01 07:24:44,1970-01-01 07:25:02,18.0,300.0,-16.666666666666668,65.2125454412921,-31.25765,119.40193333333333,70
170,5769,5809,1970-01-01 07:25:02,1970-01-01 07:26:44,102.0,300.0,2.9411764705882355,867.6589208098752,-31.261883333333333,119.43343333333334,71
171,5809,5935,1970-01-01 07:26:44,1970-01-01 07:32:20,336.0,300.0,0.8928571428571429,2395.7665631399013,-31.261066666666668,119.38436666666666,70
172,5935,6012,1970-01-01 07:32:20,1970-01-01 07:36:11,231.0,300.0,-1.2987012987012987,1980.4459724373048,-31.27328333333333,119.26305,72
173,6012,6017,1970-01-01 07:36:11,1970-01-01 07:36:26,15.0,300.0,20.0,60.795566327236976,-31.277516666666667,119.2135,73
174,6017,6025,1970-01-01 07:36:26,1970-01-01 07:36:50,24.0,300.0,-12.5,71.86232080519493,-31.279683333333335,119.21246666666667,73
175,6025,6042,1970-01-01 07:36:50,1970-01-01 07:37:41,51.0,300.0,5.882352941176471,97.29865308626552,-31.2782,119.21808333333334,73
176,6042,6048,1970-01-01 07:37:41,1970-01-01 07:37:59,18.0,300.0,-16.666666666666668,51.28327168494338,-31.279083333333332,119.21813333333333,73
177,6048,6064,1970-01-01 07:37:59,1970-01-01 07:38:47,48.0,300.0,6.25,68.37248805305688,-31.279366666666668,119.2235,73
178,6064,6069,1970-01-01 07:38:47,1970-01-01 07:39:02,15.0,300.0,-20.0,50.76658777447596,-31.279466666666668,119.22355,73
179,6069,6074,1970-01-01 07:39:02,1970-01-01 07:39:17,15.0,300.0,20.0,36.88968065435303,-31.2808,119.227,73
180,6074,6097,1970-01-01 07:39:17,1970-01-01 07:40:26,69.0,300.0,4.3478260869565215,137.3395971173803,-31.282583333333335,119.22738333333334,73
181,6097,6325,1970-01-01 07:40:26,1970-01-01 07:51:50,684.0,300.0,0.43859649122807015,4712.436773654889,-31.271866666666668,119.06286666666666,74
182,6325,6344,1970-01-01 07:51:50,1970-01-01 07:52:47,57.0,300.0,-5.2631578947368425,327.19844082045336,-31.306516666666667,118.96511666666666,75
183,6344,6349,1970-01-01 07:52:47,1970-01-01 07:53:02,15.0,300.0,20.0,64.80420143654399,-31.30538333333333,118.95988333333334,75
184,6349,6372,1970-01-01 07:53:02,1970-01-01 07:54:11,69.0,300.0,4.3478260869565215,111.04108175477424,-31.305816666666665,118.95916666666666,75
185,6372,6377,1970-01-01 07:54:11,1970-01-01 07:54:26,15.0,300.0,-20.0,49.93914025837265,-31.305483333333335,118.96231666666667,75
