t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
21156,21296,140,440,3.142857142857143,-30.888898850574712,118.87760747126437,108
21321,21341,20,88,4.4,-30.884616666666666,118.87164,109
21346,21396,50,185,3.7,-30.884859090909085,118.87330909090907,110
21421,21441,20,136,6.8,-30.877136666666665,118.86052666666667,111
21446,21466,20,69,3.45,-30.876839999999998,118.85707,112
21646,21671,25,148,5.92,-30.807775000000003,118.79551666666669,113
21806,21846,40,168,4.2,-30.765401851851852,118.7993925925926,114
21851,21926,75,248,3.3066666666666666,-30.767547916666665,118.80130729166666,115
21966,21996,30,145,4.833333333333333,-30.745050000000003,118.79461666666666,116
22171,22196,25,123,4.92,-30.665341666666663,118.74416666666666,117
22216,22241,25,200,8.0,-30.64707777777778,118.73569722222221,118
22251,22291,40,121,3.025,-30.63618333333333,118.7278962962963,119
22676,22701,25,136,5.44,-30.52299722222222,118.54063055555555,120
22716,22766,50,155,3.1,-30.51354848484848,118.53329696969699,121
22771,22806,35,97,2.7714285714285714,-30.515745833333334,118.53053541666667,122
22861,22881,20,104,5.2,-30.504943333333337,118.50543666666665,123
22906,22926,20,178,8.9,-30.48879,118.50448666666666,124
22931,22951,20,58,2.9,-30.48662,118.50324,125
23106,23126,20,117,5.85,-30.436653333333332,118.46273999999998,126
23236,23256,20,120,6.0,-30.406146666666665,118.40844999999999,127
23281,23336,55,149,2.709090909090909,-30.40491527777778,118.39732361111112,128
23411,23521,110,399,3.6272727272727274,-30.385190579710144,118.34633260869566,129
23546,23566,20,61,3.05,-30.382863333333336,118.34321,130
23656,23686,30,118,3.933333333333333,-30.33598333333333,118.32000000000001,131
23701,23721,20,67,3.35,-30.322443333333332,118.31415666666666,132
23931,23971,40,188,4.7,-30.205144444444443,118.26970185185185,133
23976,24086,110,497,4.5181818181818185,-30.19995797101449,118.26633550724638,134
24116,24156,40,122,3.05,-30.17866666666667,118.2513574074074,135
24291,24321,30,142,4.733333333333333,-30.158271428571428,118.16633333333334,136
24456,24481,25,112,4.48,-30.10717777777778,118.09919444444445,137
24661,24771,110,369,3.3545454545454545,-30.06039347826087,118.0024304347826,138
24806,24826,20,85,4.25,-30.050583333333332,117.97556666666667,139
24956,24986,30,146,4.866666666666666,-30.00425238095238,117.90045952380954,140
25071,25091,20,136,6.8,-29.999466666666667,117.83751333333332,141
25291,25321,30,150,5.0,-29.954569047619053,117.73075238095238,142
25371,25396,25,61,2.44,-29.946766666666665,117.7061861111111,143
25446,25471,25,142,5.68,-29.933158333333335,117.67485555555555,144
25821,25841,20,84,4.2,-29.874436666666668,117.4903,145
25866,25886,20,51,2.55,-29.877933333333335,117.46677,146
25976,26046,70,239,3.414285714285714,-29.873748888888887,117.40361222222224,147
26051,26076,25,53,2.12,-29.873408333333334,117.40352499999999,148
26096,26136,40,75,1.875,-29.872946296296295,117.40313703703704,149
