t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
27762,27818,56,174,3.107142857142857,-31.968281111111104,117.99617000000002,65
27822,28130,308,970,3.1493506493506493,-31.96673782051282,117.99087606837605,66
28450,28474,24,92,3.8333333333333335,-31.89066904761905,118.14731428571429,67
28538,28558,20,66,3.3,-31.86388611111111,118.14641388888889,68
28798,28826,28,89,3.1785714285714284,-31.76340625,118.0643125,69
28834,28882,48,124,2.5833333333333335,-31.762260256410254,118.06121666666667,70
28958,28990,32,62,1.9375,-31.757481481481477,118.05672962962961,71
28994,29046,52,121,2.326923076923077,-31.756066666666666,118.05470357142858,72
29638,29666,28,123,4.392857142857143,-31.514370833333334,117.85439166666667,73
29734,29754,20,70,3.5,-31.480680555555555,117.828575,74
29906,29926,20,66,3.3,-31.421163888888884,117.76633333333332,75
30030,30054,24,43,1.7916666666666667,-31.39371666666667,117.74592142857144,76
30258,30278,20,36,1.8,-31.331230555555553,117.69259444444447,77
30410,30438,28,93,3.3214285714285716,-31.28547291666667,117.65911458333333,78
30658,30682,24,74,3.0833333333333335,-31.185442857142856,117.59175,79
30810,30830,20,34,1.7,-31.147377777777777,117.55970833333333,80
30894,30966,72,126,1.75,-31.145110526315786,117.5491552631579,81
31026,31046,20,46,2.3,-31.14314444444445,117.54138611111112,82
31062,31086,24,41,1.7083333333333333,-31.142014285714286,117.5385238095238,83
31090,31134,44,74,1.6818181818181819,-31.141277777777777,117.53504305555555,84
31166,31190,24,33,1.375,-31.13985476190476,117.52873333333332,85
31294,31314,20,78,3.9,-31.183358333333334,117.49847222222223,86
31346,31366,20,34,1.7,-31.18545277777778,117.49529166666667,87
31538,31562,24,62,2.5833333333333335,-31.233392857142857,117.46275238095238,88
31622,31650,28,51,1.8214285714285714,-31.26034375,117.44636666666666,89
31682,31706,24,78,3.25,-31.27639761904762,117.43573809523808,90
31710,31754,44,85,1.9318181818181819,-31.27931805555556,117.43357638888888,91
31770,31790,20,44,2.2,-31.279058333333335,117.42924444444445,92
31798,31822,24,66,2.75,-31.279340476190477,117.4265357142857,93
32604,32629,25,126,5.04,-31.604807051282055,117.22659423076925,94
