x_bin,count,mean,median,p95,x_mid
"[89.44,90.78)",2078.0,41.65083099747671,42.11508620188373,48.38423461486136,90.10982788672658
"[90.78,92.11)",2266.0,41.267625163844926,42.44074018604846,48.70211835871843,91.44478829986326
"[92.11,93.45)",2469.0,40.798933100341856,40.368553046605186,49.02343240658625,92.77974871299995
"[93.45,94.78)",2704.0,40.53880916753537,40.66581746089248,49.396451936148765,94.11470912613663
"[94.78,96.12)",2838.0,40.12021363930331,40.93533416316069,49.68881901084222,95.44966953927333
"[96.12,97.45)",3163.0,39.675632705933836,38.92562673943327,47.28147002666749,96.78462995241003
"[97.45,98.79)",3328.0,39.44337929983075,39.193301502379086,47.59775736249395,98.11959036554671
"[98.79,100.12)",3651.0,39.3912886812971,39.4824714867968,48.00909334152256,99.4545507786834
"[100.12,101.46)",3762.0,39.18154594875668,37.595280742936794,48.26427515900606,100.78951119182008
"[101.46,102.79)",3900.0,38.87809915374582,37.81692501114041,48.54256373228897,102.12447160495678
"[102.79,104.13)",4092.0,38.79596548707413,38.07341434822044,46.30884246915437,103.45943201809348
"[104.13,105.46)",4002.0,38.96302218181931,38.42870335987355,46.64865648075375,104.79439243123016
"[105.46,106.80)",4124.0,38.75348081564956,36.69071829990874,46.98533682521162,106.12935284436685
"[106.80,108.13)",4349.0,38.45217379535525,36.99347450512416,47.23971998788515,107.46431325750353
"[108.13,109.47)",4399.0,38.2868422941192,37.29426237967294,47.55433319687254,108.79927367064023
"[109.47,110.80)",4299.0,38.10102442541349,37.597982828104854,47.85537210210931,110.13423408377692
"[110.80,112.14)",4475.0,37.887381458256534,37.888345891359805,45.64689170241906,111.46919449691362
"[112.14,113.47)",4606.0,37.83541188914869,38.186904025675716,45.99585936664484,112.8041549100503
"[113.47,114.81)",4720.0,37.55584357138024,38.47609666421771,46.27479725386235,114.13911532318699
"[114.81,116.14)",4742.0,37.481490315818775,38.76422629941023,46.57063985055153,115.47407573632367
"[116.14,117.48)",4920.0,37.28779843291738,37.06779022239743,46.78256266908418,116.80903614946037
"[117.48,118.81)",4937.0,36.93446290920771,37.26509506472621,47.03826577007414,118.14399656259707
"[118.81,120.15)",4910.0,36.832132818370326,37.46631434397692,44.93121469911636,119.47895697573375
"[120.15,121.48)",5060.0,36.69437777194049,35.81088226892665,45.24020354344214,120.81391738887044
"[121.48,122.82)",4960.0,36.54944746983295,36.03454016942792,45.48731620328011,122.14887780200712
"[122.82,124.15)",5005.0,36.47150335606863,36.24559065063641,45.70654989930478,123.48383821514382
"[124.15,125.49)",5166.0,36.38507782038325,34.68056194680223,46.033629602162534,124.81879862828052
"[125.49,126.82)",5144.0,36.14072749811495,34.86371782250415,43.9709978354956,126.1537590414172
"[126.82,128.16)",5137.0,36.16890141778101,35.10154947286998,44.24496219897019,127.48871945455389
"[128.16,129.49)",5084.0,35.91423224519258,35.28539408426636,44.473476712447706,128.82367986769057
"[129.49,130.83)",5146.0,35.945260908304064,33.8730605203127,44.74233378524926,130.15864028082726
"[130.83,132.16)",5169.0,35.6617968492963,34.101385462822364,44.905322956793555,131.49360069396397
"[132.16,133.50)",5198.0,35.58748772361687,34.34836121026105,43.32816795017159,132.82856110710065
"[133.50,134.83)",5016.0,35.540188552420155,34.59890485782773,43.27065806832486,134.16352152023734
"[134.83,136.17)",5041.0,35.48522476332435,34.844731540051484,43.537135305339994,135.49848193337402
"[136.17,137.50)",4881.0,35.25558647991792,35.07924605618672,43.7873242511762,136.8334423465107
"[137.50,138.84)",4886.0,35.33434293657226,35.32521571837299,44.049338012941845,138.1684027596474
"[138.84,140.17)",4898.0,35.13386020708504,35.55932804361282,44.31565012905167,139.5033631727841
"[140.17,141.51)",4709.0,34.94469437820486,35.79513245308749,44.52175679376598,140.8383235859208
"[141.51,142.84)",4824.0,34.68625429641344,36.00884117059602,44.754073686670345,142.17328399905747
"[142.84,144.18)",4729.0,34.69828320824157,34.580778082574994,45.01447998858303,143.50824441219416
"[144.18,145.51)",4669.0,34.5610091463836,34.77531336962498,45.257233627260916,144.84320482533087
"[145.51,146.85)",4580.0,34.36640421692291,34.89154234024123,43.38978633355219,146.17816523846756
"[146.85,148.18)",4486.0,34.16308981648986,33.48737588563783,43.50477688824712,147.51312565160424
"[148.18,149.52)",4371.0,34.175529883930075,33.689553124366654,43.70175562599216,148.84808606474093
"[149.52,150.85)",4545.0,33.97533623889556,33.86186477373212,41.8810687353206,150.1830464778776
"[150.85,152.19)",4233.0,33.986003521642004,34.04474588680484,42.15009029614972,151.5180068910143
"[152.19,153.52)",4220.0,33.902137516492736,34.24017360726023,42.29001150861067,152.852967304151
"[153.52,154.86)",4163.0,33.7292435223248,32.85265716723829,42.52840881600783,154.1879277172877
"[154.86,156.19)",3937.0,33.65400658243141,32.99823564349921,42.67454184673684,155.52288813042438
"[156.19,157.53)",3926.0,33.611691987261146,31.74856165332759,41.00583136099686,156.85784854356106
"[157.53,158.86)",3805.0,33.4151710597047,31.940597886820996,41.20527085084725,158.19280895669775
"[158.86,160.20)",3725.0,33.17571031903856,32.12274597890413,41.36688557380937,159.52776936983446
"[160.20,161.53)",3616.0,33.0090310038957,32.32196255773681,41.584376324887835,160.86272978297114
"[161.53,162.87)",3526.0,33.03942402428328,32.519392936951704,41.81847244065039,162.19769019610783
"[162.87,164.20)",3402.0,32.91590577340938,32.711575095389904,42.017572293219615,163.5326506092445
"[164.20,165.54)",3575.0,32.86836120484153,32.91400974456229,42.19716481708879,164.8676110223812
"[165.54,166.87)",3284.0,32.49028558765035,33.09163768242333,40.5353081959915,166.20257143551788
"[166.87,168.21)",3329.0,32.2791151345164,33.27904749100993,40.73750078150114,167.5375318486546
"[168.21,169.54)",3269.0,32.39374296755848,33.481692736624424,40.95561828343652,168.87249226179128
"[169.54,170.87)",3211.0,32.24337334754856,33.67568304510513,41.13050377571036,170.20745267492796
"[170.87,172.21)",3120.0,32.23504863783272,32.435407671711,41.36310704326796,171.54241308806465
"[172.21,173.54)",3189.0,31.99899693512355,32.602511774128644,41.499907934243694,172.87737350120133
"[173.54,174.88)",2956.0,31.844765475826907,32.722114738062785,39.895173233054464,174.21233391433805
"[174.88,176.21)",2891.0,31.939687480976097,32.92902848679971,40.099200605480306,175.54729432747473
"[176.21,177.55)",2874.0,31.79335803923196,31.691506477349495,40.294335740131,176.88225474061142
"[177.55,178.88)",2813.0,31.706372790590823,31.84200887741456,38.639558378640544,178.2172151537481
"[178.88,180.22)",2689.0,31.741720388581534,31.947211382352837,40.605567524633656,179.55217556688478
"[180.22,181.55)",2603.0,31.603908439129963,30.759604382047183,40.798792967188064,180.88713598002147
"[181.55,182.89)",2538.0,31.386020797211312,30.83075043784049,39.1699314725308,182.22209639315818
"[182.89,184.22)",2426.0,31.22832810589624,29.762846617107797,39.31741598574395,183.55705680629487
"[184.22,185.56)",2368.0,31.095292593423725,29.91893280942919,37.8359991668913,184.89201721943155
"[185.56,186.89)",2286.0,31.182619693212445,30.080818449244504,39.72905729330198,186.22697763256824
"[186.89,188.23)",2352.0,30.7454135057338,30.239387423149324,38.12186123935765,187.56193804570495
"[188.23,189.56)",2268.0,30.655106126482387,30.386386196309466,38.35981171975171,188.89689845884163
"[189.56,190.90)",2175.0,30.258889813209436,30.542627669931143,36.8680690054247,190.23185887197832
"[190.90,192.23)",2093.0,30.243101879753503,30.70559062635656,37.0597380988187,191.566819285115
"[192.23,193.57)",1982.0,30.197960155346053,30.868966279072737,37.23463490967256,192.9017796982517
"[193.57,194.90)",1996.0,29.987829631008008,31.024601813108063,37.42701904434405,194.23674011138837
"[194.90,196.24)",1878.0,29.983709106670844,31.201001423409107,37.58885499826754,195.57170052452508
"[196.24,197.57)",1873.0,29.924262274591943,31.35754220075972,37.77179309757377,196.90666093766177
"[197.57,198.91)",1779.0,29.802969529116606,30.274098719201422,37.94723343502685,198.24162135079845
"[198.91,200.24)",1457.0,29.38479633568106,29.113807260276555,38.0770899085228,199.57658176393514
