x_bin,count,mean,median,p95,x_mid
"[162.87,164.20)",3402.0,116.14965858230664,115.52125595673216,136.72901687117835,163.5326506092445
"[164.20,165.54)",3575.0,116.4985258451003,116.42093084357934,137.5932753879402,164.8676110223812
"[165.54,166.87)",3284.0,116.10625115805365,117.21375348423078,134.58307721715863,166.20257143551788
"[166.87,168.21)",3329.0,116.102297400852,118.05371719213228,135.54751243076456,167.5375318486546
"[168.21,169.54)",3269.0,116.82046912678241,118.96603388173423,136.59450337484685,168.87249226179128
"[169.54,170.87)",3211.0,116.92998140707067,119.843393288478,137.4389848493316,170.20745267492796
"[170.87,172.21)",3120.0,117.3702499658168,117.87234181398941,138.5691754748316,171.54241308806465
"[172.21,173.54)",3189.0,117.26854587289608,118.63318565978555,139.23765303625146,172.87737350120133
"[173.54,174.88)",2956.0,117.38128649633894,119.17949591887492,136.26646270457996,174.21233391433805
"[174.88,176.21)",2891.0,118.0440759715672,120.128087021185,137.25550117086922,175.54729432747473
"[176.21,177.55)",2874.0,118.14210342103507,117.98931607962047,138.20699851519143,176.88225474061142
"[177.55,178.88)",2813.0,118.37107739892014,118.6837827562036,134.79947482011983,178.2172151537481
"[178.88,180.22)",2689.0,118.91805435514459,119.17056754693856,139.736029329013,179.55217556688478
"[180.22,181.55)",2603.0,119.0483947656855,117.08376433530644,140.6924923282331,180.88713598002147
"[181.55,182.89)",2538.0,118.9436470830862,117.41481823092826,137.37703190669166,182.22209639315818
"[182.89,184.22)",2426.0,119.0073842806016,115.71033568096371,138.10069557661004,183.55705680629487
"[184.22,185.56)",2368.0,119.12199011698081,116.4429697592631,135.33153390891025,184.89201721943155
"[185.56,186.89)",2286.0,119.78080700014249,117.2052559628273,140.13676843114362,186.22697763256824
"[186.89,188.23)",2352.0,119.14432616779546,117.95434741769537,136.7307211947605,187.56193804570495
"[188.23,189.56)",2268.0,119.3576759149149,118.6509422956067,137.90377967482442,188.89689845884163
"[189.56,190.90)",2175.0,118.81534002438188,119.3936379543548,134.88821401987008,190.23185887197832
"[190.90,192.23)",2093.0,119.19602090794614,120.17083517622474,135.8306738544591,191.566819285115
"[192.23,193.57)",1982.0,119.49497363723678,120.95264070938308,136.69482651577434,192.9017796982517
"[193.57,194.90)",1996.0,119.39150288657295,121.6998898179024,137.65002617037487,194.23674011138837
"[194.90,196.24)",1878.0,119.78665246200575,122.54979102777219,138.4573612588048,195.57170052452508
"[196.24,197.57)",1873.0,120.06554059810799,123.3066697538708,139.374205006568,196.90666093766177
"[197.57,198.91)",1779.0,120.15403140367508,121.39972185907008,140.257743328361,198.24162135079845
"[198.91,200.24)",1457.0,119.49213534257466,118.94853943380322,140.91443709099082,199.57658176393514
