t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
32730,32776,46,147,3.1956521739130435,-31.852875,117.36489027777777,113
32860,32898,38,72,1.894736842105263,-31.855205833333336,117.37104166666668,114
32900,32924,24,43,1.7916666666666667,-31.855685897435897,117.37299999999999,115
32926,32950,24,40,1.6666666666666667,-31.85512179487179,117.37475128205126,116
32980,33000,20,47,2.35,-31.854816666666668,117.37973333333333,117
33647,33683,36,52,1.4444444444444444,-31.98818333333333,117.14891052631579,118
33783,33803,20,47,2.35,-31.986713636363632,117.14921515151515,119
34023,34053,30,44,1.4666666666666666,-32.037701041666665,117.06952187499999,120
34083,34105,22,61,2.772727272727273,-32.03802361111111,117.06939305555555,121
34107,34135,28,31,1.1071428571428572,-32.03629333333334,117.0726288888889,122
34205,34243,38,71,1.868421052631579,-32.03257,117.07051583333332,123
34499,34527,28,72,2.5714285714285716,-32.02695444444444,117.0679622222222,124
34529,34549,20,66,3.3,-32.02729545454545,117.06777121212122,125
34675,34703,28,97,3.4642857142857144,-32.02722,117.06342444444444,126
34911,34933,22,62,2.8181818181818183,-32.05931944444445,117.06228194444445,127
