t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
20514,20534,20,77,3.85,-31.47930277777778,117.16073055555556,30
20722,20754,32,110,3.4375,-31.397546296296298,117.12669259259259,31
21014,21034,20,38,1.9,-31.298552777777775,117.10238888888891,32
21254,21298,44,151,3.4318181818181817,-31.198584722222222,117.06817916666667,33
21470,21506,36,129,3.5833333333333335,-31.157078333333335,117.04110833333334,34
21686,21722,36,75,2.0833333333333335,-31.124328333333334,117.01760999999999,35
21854,21882,28,139,4.964285714285714,-31.059922916666665,116.99212291666667,36
21886,21910,24,46,1.9166666666666667,-31.05723809523809,116.98977142857144,37
21930,21950,20,93,4.65,-31.043588888888888,116.98405277777778,38
22706,22730,24,88,3.6666666666666665,-30.84340476190476,116.88319999999999,39
22790,22810,20,38,1.9,-30.81424444444444,116.87426388888889,40
23151,23211,60,120,2.0,-30.766526041666665,116.84185624999999,41
23215,23235,20,52,2.6,-30.76552222222222,116.83869166666666,42
23347,23367,20,53,2.65,-30.75017777777778,116.83658611111112,43
23371,23395,24,40,1.6666666666666667,-30.749435714285717,116.83369523809526,44
23483,23523,40,168,4.2,-30.71011666666666,116.80759393939394,45
23559,23599,40,102,2.55,-30.708943939393933,116.8024181818182,46
23603,23651,48,170,3.5416666666666665,-30.709602564102564,116.79882179487178,47
23655,23675,20,81,4.05,-30.710199999999997,116.79573333333336,48
23679,23775,96,273,2.84375,-30.71154533333333,116.79036999999998,49
23963,23985,22,142,6.454545454545454,-30.67607,116.7816541666667,50
24053,24081,28,111,3.9642857142857144,-30.64459791666667,116.78030416666667,51
24461,24493,32,162,5.0625,-30.64301481481482,116.89370185185186,52
24581,24601,20,110,5.5,-30.656183333333335,116.9317361111111,53
24649,24681,32,136,4.25,-30.665292592592593,116.95230185185184,54
24825,24845,20,140,7.0,-30.651155555555558,117.01338055555554,55
24905,24933,28,102,3.642857142857143,-30.652395833333337,117.05223333333333,56
24945,24969,24,96,4.0,-30.655214285714287,117.06642619047621,57
25105,25145,40,139,3.475,-30.666328787878783,117.11644242424245,58
25149,25185,36,132,3.6666666666666665,-30.666721666666668,117.11386833333333,59
25201,25229,28,131,4.678571428571429,-30.66816875,117.1121375,60
25233,25277,44,189,4.295454545454546,-30.670018055555555,117.10933333333334,61
25297,25317,20,74,3.7,-30.67113333333333,117.10727777777777,62
25995,26015,20,113,5.65,-30.714741666666665,117.435725,63
26195,26239,44,154,3.5,-30.72927222222222,117.51793472222225,64
26243,26271,28,57,2.0357142857142856,-30.72663958333333,117.51741666666666,65
26327,26351,24,50,2.0833333333333335,-30.73353333333333,117.53284285714285,66
26539,26559,20,112,5.6,-30.756452777777778,117.63034722222221,67
26563,26583,20,58,2.9,-30.757908333333333,117.63161388888891,68
26627,26727,100,310,3.1,-30.75632115384616,117.64266666666666,69
26743,26795,52,101,1.9423076923076923,-30.756801190476192,117.64009047619048,70
26979,27071,92,268,2.9130434782608696,-30.781023611111113,117.73236736111112,71
27075,27215,140,403,2.8785714285714286,-30.780864814814816,117.72637222222221,72
27219,27247,28,63,2.25,-30.782252083333333,117.72140625,73
27471,27535,64,231,3.609375,-30.81275098039216,117.83666470588234,74
27539,27615,76,202,2.6578947368421053,-30.816470000000002,117.83532749999999,75
27635,27715,80,223,2.7875,-30.82042936507937,117.83311111111111,76
27791,27811,20,136,6.8,-30.823027777777778,117.87635555555555,77
28207,28227,20,54,2.7,-30.866791666666668,118.06053055555556,78
28231,28259,28,106,3.7857142857142856,-30.866893750000003,118.06049166666668,79
28263,28359,96,338,3.5208333333333335,-30.868944000000006,118.06010133333334,80
28363,28391,28,90,3.2142857142857144,-30.871160416666665,118.05835416666667,81
28851,28875,24,149,6.208333333333333,-30.970604761904763,118.13310238095237,82
28911,28931,20,107,5.35,-30.987830555555558,118.10661111111112,83
29219,29295,76,302,3.973684210526316,-31.09526333333333,117.9728133333333,84
29299,29319,20,90,4.5,-31.09631111111111,117.969625,85
29323,29423,100,357,3.57,-31.096681410256412,117.96541346153846,86
29427,29475,48,162,3.375,-31.09719102564103,117.95963846153846,87
29479,29515,36,132,3.6666666666666665,-31.097933333333327,117.95580833333334,88
29519,29547,28,72,2.5714285714285716,-31.098268750000003,117.95311875,89
29551,29571,20,75,3.75,-31.09930833333333,117.95187222222222,90
29959,29979,20,115,5.75,-31.240630555555555,117.7581,91
30095,30115,20,79,3.95,-31.283669444444445,117.69666944444445,92
30187,30211,24,92,3.8333333333333335,-31.311183333333332,117.65667619047618,93
