cluster_id,n_circles,n_turns_sum,duration_min,alt_gained_m,av_climb_ms,lat,lon,t_start,t_end
46,1,1.4666666666666666,0.7333333333333333,-16.407692307693296,-0.37290209790212037,-31.56158194444444,117.28238472222222,19120.0,19164.0
47,1,1.4666666666666666,0.7333333333333333,-17.576923076923613,-0.39947552447553664,-31.56259444444444,117.27851666666668,19164.0,19208.0
48,3,2.6666666666666665,1.3333333333333333,127.59761904762064,1.594970238095258,-31.55660178571429,117.27651378968255,19272.0,19352.0
49,1,1.2,0.6,19.461818181818103,0.5406060606060584,-31.557351666666666,117.27211833333334,19352.0,19388.0
50,1,1.2,0.6,2.661818181817921,0.0739393939393867,-31.55708333333333,117.26882833333332,19388.0,19424.0
51,1,1.0666666666666667,0.5333333333333333,-7.546666666666955,-0.23583333333334233,-31.55739629629629,117.26607592592592,19424.0,19456.0
52,5,5.2,2.6,189.08461538461725,1.2120808678501105,-31.561759722222217,117.26256222222221,19456.0,19612.0
53,1,1.0666666666666667,0.5333333333333333,38.02666666666661,1.1883333333333315,-31.56422222222222,117.25760555555556,19612.0,19644.0
54,1,1.2,0.6,35.13818181818207,0.9760606060606131,-31.565411666666662,117.25464666666667,19644.0,19680.0
55,1,1.0666666666666667,0.5333333333333333,40.906666666666695,1.2783333333333342,-31.56670555555555,117.25251296296295,19680.0,19712.0
56,1,1.0666666666666667,0.5333333333333333,43.1466666666658,1.3483333333333063,-31.56834444444444,117.25072222222222,19712.0,19744.0
57,1,1.2,0.6,53.81454545454565,1.4948484848484904,-31.569785000000003,117.24819,19744.0,19780.0
58,1,1.0666666666666667,0.5333333333333333,57.94666666666737,1.8108333333333553,-31.57120740740741,117.24553333333334,19780.0,19812.0
59,1,0.9333333333333333,0.4666666666666667,65.5000000000002,2.3392857142857215,-31.572060416666663,117.24238958333332,19812.0,19840.0
60,1,0.9333333333333333,0.4666666666666667,69.75000000000124,2.491071428571473,-31.57319375,117.24044583333334,19840.0,19868.0
61,1,0.9333333333333333,0.4666666666666667,67.13333333333445,2.3976190476190875,-31.574243749999997,117.23834166666666,19868.0,19896.0
62,1,0.9333333333333333,0.4666666666666667,69.2999999999999,2.4749999999999965,-31.575291666666665,117.23604583333332,19896.0,19924.0
63,1,1.0666666666666667,0.5333333333333333,70.10666666666565,2.1908333333333014,-31.576544444444444,117.23386296296296,19924.0,19956.0
64,4,4.0,2.0,143.45666666666696,1.1954722222222247,-31.579625347222223,117.23013859953704,19956.0,20076.0
65,1,1.0666666666666667,0.5333333333333333,45.83999999999953,1.4324999999999852,-31.19646851851852,117.06662777777775,21298.0,21330.0
66,1,1.0666666666666667,0.5333333333333333,53.7599999999992,1.679999999999975,-31.123877777777775,117.02068888888888,21650.0,21682.0
67,1,0.8,0.4,42.385714285714805,1.7660714285714503,-31.124002380952383,117.0184476190476,21682.0,21706.0
68,2,2.2666666666666666,1.1333333333333333,126.26909090908958,1.8568983957219056,-31.025434074074077,116.96995861111111,22014.0,22082.0
69,1,1.0666666666666667,0.5333333333333333,18.533333333333328,0.5791666666666665,-30.88702592592593,116.90733148148148,22486.0,22518.0
70,3,2.8,1.4,58.522857142858,0.6967006802721191,-30.889034887566137,116.90369000220458,22518.0,22602.0
71,4,4.266666666666667,2.1333333333333333,108.3772727272727,0.8466974431818179,-30.80315729166667,116.86768270833333,22878.0,23006.0
72,1,1.1666666666666667,0.5833333333333334,34.2168621700876,0.9776246334310743,-30.768608730158732,116.84546984126982,23124.0,23159.0
73,1,1.0666666666666667,0.5333333333333333,53.38666666666623,1.6683333333333197,-30.76699074074074,116.8425,23159.0,23191.0
74,3,2.933333333333333,1.4666666666666666,190.0266666666678,2.1593939393939525,-30.765786959876547,116.83867847222223,23191.0,23279.0
75,5,4.0,2.0,328.9761904761914,2.7414682539682618,-30.70899045634921,116.80116021825397,23535.0,23655.0
76,1,0.9333333333333333,0.4666666666666667,98.30000000000014,3.5107142857142906,-30.710202083333336,116.79566666666666,23655.0,23683.0
77,1,0.9333333333333333,0.4666666666666667,92.59999999999953,3.30714285714284,-30.710872916666663,116.79294166666666,23683.0,23711.0
78,1,0.9333333333333333,0.4666666666666667,80.73333333333365,2.8833333333333444,-30.711414583333333,116.79041666666666,23711.0,23739.0
79,4,4.4,2.2,277.7430303030308,2.1041138659320517,-30.71349282407407,116.78573986111111,23739.0,23871.0
80,5,4.933333333333334,2.466666666666667,534.6366666666668,3.6124099099099105,-30.666950370370376,117.11395814814814,25093.0,25241.0
81,2,2.2666666666666666,1.1333333333333333,215.5742424242437,3.1702094474153486,-30.670524715909096,117.10908712121213,25241.0,25309.0
82,4,3.8666666666666667,1.9333333333333333,276.1766666666682,2.3808333333333467,-30.756736342592593,117.6418566550926,26663.0,26779.0
83,7,6.933333333333334,3.466666666666667,587.060000000001,2.822403846153851,-30.780843816137565,117.72799675925928,27007.0,27215.0
84,7,6.8,3.4,527.7633333333358,2.587075163398705,-30.817419477513226,117.83500059523809,27495.0,27699.0
85,4,4.133333333333334,2.066666666666667,408.6069696969702,3.2952174975562114,-30.867386944444448,118.0603266087963,28203.0,28327.0
86,2,2.1333333333333333,1.0666666666666667,185.51999999999964,2.8987499999999944,-30.870728703703705,118.05892314814815,28327.0,28391.0
87,2,1.8666666666666667,0.9333333333333333,188.8500000000011,3.3723214285714485,-31.095897916666665,117.97156770833334,29259.0,29315.0
88,3,2.8,1.4,315.83333333333553,3.759920634920661,-31.096738888888893,117.96649305555557,29315.0,29399.0
89,1,1.0666666666666667,0.5333333333333333,103.06666666666682,3.220833333333338,-31.097353703703707,117.96243703703703,29399.0,29431.0
90,2,2.0,1.0,200.9133333333338,3.3485555555555635,-31.0972712962963,117.95859513888888,29431.0,29491.0
91,1,0.9333333333333333,0.4666666666666667,93.6333333333343,3.344047619047654,-31.097639583333333,117.95512916666668,29491.0,29519.0
92,1,1.0666666666666667,0.5333333333333333,72.77333333333353,2.2741666666666727,-31.098190740740748,117.95285,29519.0,29551.0
